MAZ,TAZ,COUNTY,county_name
718974,700183,8,Sonoma
718977,700205,8,Sonoma
718981,700379,8,Sonoma
718986,700296,8,Sonoma
718995,700296,8,Sonoma
718996,700295,8,Sonoma
719003,700311,8,Sonoma
719005,700162,8,Sonoma
719019,700321,8,Sonoma
719022,700150,8,Sonoma
719023,700072,8,Sonoma
719030,700050,8,Sonoma
719040,700201,8,Sonoma
719045,700101,8,Sonoma
719046,700100,8,Sonoma
719047,700101,8,Sonoma
719049,700318,8,Sonoma
719050,700259,8,Sonoma
719053,700259,8,Sonoma
719056,700101,8,Sonoma
719057,700060,8,Sonoma
719058,700085,8,Sonoma
719059,700032,8,Sonoma
719066,700036,8,Sonoma
719078,700086,8,Sonoma
719079,700232,8,Sonoma
719083,700195,8,Sonoma
719084,700249,8,Sonoma
719099,700346,8,Sonoma
719103,700021,8,Sonoma
719104,700227,8,Sonoma
719111,700183,8,Sonoma
719113,700186,8,Sonoma
719114,700158,8,Sonoma
719115,700374,8,Sonoma
719126,700338,8,Sonoma
719129,700077,8,Sonoma
719133,700200,8,Sonoma
719134,700078,8,Sonoma
719136,700077,8,Sonoma
719140,700218,8,Sonoma
719143,700076,8,Sonoma
719148,700161,8,Sonoma
719174,700239,8,Sonoma
719179,700070,8,Sonoma
719187,700292,8,Sonoma
719194,700307,8,Sonoma
719197,700241,8,Sonoma
719199,700377,8,Sonoma
719201,700097,8,Sonoma
719204,700233,8,Sonoma
719210,700234,8,Sonoma
719212,700092,8,Sonoma
719214,700308,8,Sonoma
719217,700372,8,Sonoma
719218,700319,8,Sonoma
719219,700319,8,Sonoma
719220,700302,8,Sonoma
719221,700348,8,Sonoma
719224,700186,8,Sonoma
719226,700158,8,Sonoma
719233,700187,8,Sonoma
719236,700279,8,Sonoma
719238,700039,8,Sonoma
719239,700038,8,Sonoma
719254,700326,8,Sonoma
719255,700050,8,Sonoma
719265,700245,8,Sonoma
719266,700245,8,Sonoma
719267,700246,8,Sonoma
719270,700005,8,Sonoma
719277,700170,8,Sonoma
719282,700192,8,Sonoma
719289,700222,8,Sonoma
719290,700058,8,Sonoma
719293,700057,8,Sonoma
719295,700054,8,Sonoma
719298,700056,8,Sonoma
719301,700056,8,Sonoma
719302,700055,8,Sonoma
719304,700092,8,Sonoma
719307,700386,8,Sonoma
719308,700377,8,Sonoma
719313,700019,8,Sonoma
719316,700251,8,Sonoma
719322,700209,8,Sonoma
719325,700214,8,Sonoma
719330,700280,8,Sonoma
719332,700292,8,Sonoma
719335,700059,8,Sonoma
719339,700001,8,Sonoma
719341,700137,8,Sonoma
719354,700280,8,Sonoma
719359,700267,8,Sonoma
719360,700280,8,Sonoma
719362,700268,8,Sonoma
719364,700268,8,Sonoma
719374,700294,8,Sonoma
719376,700072,8,Sonoma
719382,700049,8,Sonoma
719402,700251,8,Sonoma
719404,700054,8,Sonoma
719410,700291,8,Sonoma
719413,700380,8,Sonoma
719414,700202,8,Sonoma
719415,700202,8,Sonoma
719417,700380,8,Sonoma
719418,700380,8,Sonoma
719420,700202,8,Sonoma
719421,700155,8,Sonoma
719424,700379,8,Sonoma
719425,700379,8,Sonoma
719427,700178,8,Sonoma
719429,700250,8,Sonoma
719431,700358,8,Sonoma
719435,700088,8,Sonoma
719438,700070,8,Sonoma
719439,700291,8,Sonoma
719440,700382,8,Sonoma
719446,700195,8,Sonoma
719447,700195,8,Sonoma
719448,700210,8,Sonoma
719450,700210,8,Sonoma
719451,700212,8,Sonoma
719453,700208,8,Sonoma
719454,700210,8,Sonoma
719459,700040,8,Sonoma
719462,700296,8,Sonoma
719463,700321,8,Sonoma
719464,700289,8,Sonoma
719465,700149,8,Sonoma
719467,700074,8,Sonoma
719468,700074,8,Sonoma
719470,700050,8,Sonoma
719473,700289,8,Sonoma
719501,700196,8,Sonoma
719509,700386,8,Sonoma
719511,700180,8,Sonoma
719512,700175,8,Sonoma
719513,700187,8,Sonoma
719522,700307,8,Sonoma
719523,700356,8,Sonoma
719524,700381,8,Sonoma
719529,700243,8,Sonoma
719536,700209,8,Sonoma
719537,700209,8,Sonoma
719561,700072,8,Sonoma
719563,700121,8,Sonoma
719564,700370,8,Sonoma
719565,700323,8,Sonoma
719569,700072,8,Sonoma
719584,700199,8,Sonoma
719585,700199,8,Sonoma
719595,700246,8,Sonoma
719597,700319,8,Sonoma
719598,700046,8,Sonoma
719599,700029,8,Sonoma
719601,700320,8,Sonoma
719604,700254,8,Sonoma
719618,700181,8,Sonoma
719621,700175,8,Sonoma
719622,700204,8,Sonoma
719623,700203,8,Sonoma
719625,700260,8,Sonoma
719637,700377,8,Sonoma
719645,700208,8,Sonoma
719649,700214,8,Sonoma
719652,700233,8,Sonoma
719659,700040,8,Sonoma
719661,700034,8,Sonoma
719668,700300,8,Sonoma
719671,700109,8,Sonoma
719674,700136,8,Sonoma
719676,700110,8,Sonoma
719677,700011,8,Sonoma
719681,700132,8,Sonoma
719686,700011,8,Sonoma
719689,700131,8,Sonoma
719696,700005,8,Sonoma
719697,700199,8,Sonoma
719707,700346,8,Sonoma
719708,700278,8,Sonoma
719715,700346,8,Sonoma
719716,700087,8,Sonoma
719718,700386,8,Sonoma
719722,700259,8,Sonoma
719723,700254,8,Sonoma
719726,700348,8,Sonoma
719727,700261,8,Sonoma
719728,700259,8,Sonoma
719730,700364,8,Sonoma
719732,700205,8,Sonoma
719734,700183,8,Sonoma
719737,700374,8,Sonoma
719738,700186,8,Sonoma
719744,700239,8,Sonoma
719760,700087,8,Sonoma
719761,700231,8,Sonoma
719762,700236,8,Sonoma
719770,700035,8,Sonoma
719777,700011,8,Sonoma
719779,700011,8,Sonoma
719781,700011,8,Sonoma
719782,700128,8,Sonoma
719788,700371,8,Sonoma
719791,700371,8,Sonoma
719792,700371,8,Sonoma
719793,700113,8,Sonoma
719803,700168,8,Sonoma
719805,700125,8,Sonoma
719806,700302,8,Sonoma
719807,700291,8,Sonoma
719809,700114,8,Sonoma
719812,700305,8,Sonoma
719813,700376,8,Sonoma
719826,700045,8,Sonoma
719834,700181,8,Sonoma
719837,700158,8,Sonoma
719839,700156,8,Sonoma
719856,700231,8,Sonoma
719861,700235,8,Sonoma
719866,700339,8,Sonoma
719879,700272,8,Sonoma
719880,700105,8,Sonoma
719882,700272,8,Sonoma
719888,700006,8,Sonoma
719891,700199,8,Sonoma
719898,700255,8,Sonoma
719901,700260,8,Sonoma
719904,700260,8,Sonoma
719908,700259,8,Sonoma
719910,700342,8,Sonoma
719914,700261,8,Sonoma
719917,700348,8,Sonoma
719921,700260,8,Sonoma
719925,700180,8,Sonoma
719927,700379,8,Sonoma
719936,700157,8,Sonoma
719939,700262,8,Sonoma
719942,700372,8,Sonoma
719951,700386,8,Sonoma
719954,700259,8,Sonoma
719955,700320,8,Sonoma
719959,700233,8,Sonoma
719963,700230,8,Sonoma
719964,700288,8,Sonoma
719965,700273,8,Sonoma
719966,700273,8,Sonoma
719967,700273,8,Sonoma
719968,700263,8,Sonoma
719973,700009,8,Sonoma
719974,700335,8,Sonoma
719975,700008,8,Sonoma
719976,700367,8,Sonoma
719977,700335,8,Sonoma
719978,700105,8,Sonoma
719983,700076,8,Sonoma
719984,700076,8,Sonoma
719985,700053,8,Sonoma
719987,700053,8,Sonoma
719988,700052,8,Sonoma
719990,700193,8,Sonoma
719992,700003,8,Sonoma
719994,700172,8,Sonoma
720000,700350,8,Sonoma
720001,700346,8,Sonoma
720002,700023,8,Sonoma
720004,700227,8,Sonoma
720006,700241,8,Sonoma
720007,700226,8,Sonoma
720008,700250,8,Sonoma
720009,700100,8,Sonoma
720010,700115,8,Sonoma
720014,700291,8,Sonoma
720015,700196,8,Sonoma
720016,700085,8,Sonoma
720017,700142,8,Sonoma
720018,700342,8,Sonoma
720021,700348,8,Sonoma
720026,700379,8,Sonoma
720027,700211,8,Sonoma
720028,700228,8,Sonoma
720030,700265,8,Sonoma
720032,700280,8,Sonoma
720033,700267,8,Sonoma
720035,700228,8,Sonoma
720036,700212,8,Sonoma
720037,700214,8,Sonoma
720038,700214,8,Sonoma
720043,700308,8,Sonoma
720044,700070,8,Sonoma
720046,700001,8,Sonoma
720059,700382,8,Sonoma
720062,700086,8,Sonoma
720063,700263,8,Sonoma
720067,700086,8,Sonoma
720078,700335,8,Sonoma
720079,700065,8,Sonoma
720089,700066,8,Sonoma
720090,700049,8,Sonoma
720092,700049,8,Sonoma
720094,700164,8,Sonoma
720097,700162,8,Sonoma
720098,700162,8,Sonoma
720117,700386,8,Sonoma
720119,700306,8,Sonoma
720120,700357,8,Sonoma
720123,700354,8,Sonoma
720126,700102,8,Sonoma
720128,700019,8,Sonoma
720132,700261,8,Sonoma
720133,700036,8,Sonoma
720136,700082,8,Sonoma
720142,700250,8,Sonoma
720148,700267,8,Sonoma
720149,700267,8,Sonoma
720150,700268,8,Sonoma
720154,700268,8,Sonoma
720157,700195,8,Sonoma
720160,700210,8,Sonoma
720166,700221,8,Sonoma
720167,700001,8,Sonoma
720168,700226,8,Sonoma
720169,700242,8,Sonoma
720171,700259,8,Sonoma
720175,700208,8,Sonoma
720179,700231,8,Sonoma
720187,700210,8,Sonoma
720192,700073,8,Sonoma
720195,700065,8,Sonoma
720196,700065,8,Sonoma
720197,700065,8,Sonoma
720201,700339,8,Sonoma
720205,700359,8,Sonoma
720207,700367,8,Sonoma
720208,700216,8,Sonoma
720217,700013,8,Sonoma
720218,700322,8,Sonoma
720226,700059,8,Sonoma
720227,700070,8,Sonoma
720228,700262,8,Sonoma
720230,700137,8,Sonoma
720231,700137,8,Sonoma
720232,700138,8,Sonoma
720235,700142,8,Sonoma
720236,700142,8,Sonoma
720239,700291,8,Sonoma
720240,700102,8,Sonoma
720247,700092,8,Sonoma
720255,700210,8,Sonoma
720257,700279,8,Sonoma
720261,700209,8,Sonoma
720275,700092,8,Sonoma
720276,700092,8,Sonoma
720288,700235,8,Sonoma
720289,700208,8,Sonoma
720295,700073,8,Sonoma
720310,700185,8,Sonoma
720313,700110,8,Sonoma
720316,700122,8,Sonoma
720320,700043,8,Sonoma
720324,700282,8,Sonoma
720339,700046,8,Sonoma
720342,700142,8,Sonoma
720344,700364,8,Sonoma
720351,700100,8,Sonoma
720363,700239,8,Sonoma
720369,700071,8,Sonoma
720388,700279,8,Sonoma
810002,800095,9,Marin
810005,800091,9,Marin
810007,800186,9,Marin
810008,800186,9,Marin
810019,800087,9,Marin
810022,800148,9,Marin
810023,800157,9,Marin
810024,800157,9,Marin
810026,800157,9,Marin
810027,800142,9,Marin
810028,800046,9,Marin
810037,800044,9,Marin
810039,800174,9,Marin
810040,800005,9,Marin
810041,800076,9,Marin
810043,800078,9,Marin
810047,800080,9,Marin
810053,800192,9,Marin
810054,800154,9,Marin
810056,800153,9,Marin
810057,800153,9,Marin
810058,800167,9,Marin
810059,800195,9,Marin
810062,800154,9,Marin
810071,800063,9,Marin
810072,800069,9,Marin
810073,800036,9,Marin
810074,800036,9,Marin
810075,800066,9,Marin
810076,800091,9,Marin
810078,800052,9,Marin
810079,800062,9,Marin
810080,800103,9,Marin
810081,800206,9,Marin
810084,800117,9,Marin
810085,800208,9,Marin
810086,800072,9,Marin
810088,800121,9,Marin
810091,800034,9,Marin
810092,800154,9,Marin
810093,800172,9,Marin
810099,800154,9,Marin
810105,800149,9,Marin
810108,800151,9,Marin
810113,800193,9,Marin
810122,800013,9,Marin
810123,800020,9,Marin
810124,800209,9,Marin
810128,800018,9,Marin
810129,800016,9,Marin
810130,800018,9,Marin
810132,800018,9,Marin
810134,800011,9,Marin
810138,800029,9,Marin
810140,800007,9,Marin
810142,800136,9,Marin
810144,800136,9,Marin
810150,800047,9,Marin
810151,800045,9,Marin
810152,800045,9,Marin
810155,800138,9,Marin
810157,800030,9,Marin
810158,800030,9,Marin
810159,800030,9,Marin
810161,800030,9,Marin
810162,800030,9,Marin
810167,800071,9,Marin
810173,800095,9,Marin
810177,800022,9,Marin
810180,800135,9,Marin
810185,800136,9,Marin
810186,800099,9,Marin
810191,800062,9,Marin
810192,800093,9,Marin
810194,800183,9,Marin
810198,800093,9,Marin
810203,800074,9,Marin
810208,800082,9,Marin
810209,800082,9,Marin
810216,800141,9,Marin
810217,800207,9,Marin
810218,800141,9,Marin
810219,800118,9,Marin
810220,800118,9,Marin
810221,800101,9,Marin
810222,800208,9,Marin
810224,800115,9,Marin
810231,800100,9,Marin
810234,800072,9,Marin
810237,800119,9,Marin
810240,800144,9,Marin
810242,800123,9,Marin
810245,800084,9,Marin
810251,800001,9,Marin
810257,800180,9,Marin
810260,800156,9,Marin
810262,800156,9,Marin
810263,800156,9,Marin
810264,800156,9,Marin
810265,800156,9,Marin
810267,800048,9,Marin
810271,800111,9,Marin
810273,800111,9,Marin
810278,800163,9,Marin
810281,800153,9,Marin
810283,800105,9,Marin
810284,800160,9,Marin
810292,800172,9,Marin
810297,800037,9,Marin
810298,800150,9,Marin
810300,800172,9,Marin
810301,800170,9,Marin
810302,800202,9,Marin
810304,800038,9,Marin
810305,800039,9,Marin
810307,800165,9,Marin
810308,800173,9,Marin
810310,800192,9,Marin
810313,800153,9,Marin
810314,800196,9,Marin
810319,800001,9,Marin
810324,800018,9,Marin
810325,800017,9,Marin
810327,800017,9,Marin
810329,800011,9,Marin
810344,800030,9,Marin
810349,800138,9,Marin
810351,800031,9,Marin
810354,800138,9,Marin
810356,800060,9,Marin
810358,800095,9,Marin
810362,800089,9,Marin
810366,800060,9,Marin
810367,800065,9,Marin
810370,800142,9,Marin
810371,800146,9,Marin
810373,800146,9,Marin
810375,800131,9,Marin
810376,800134,9,Marin
810377,800059,9,Marin
810380,800131,9,Marin
810381,800085,9,Marin
810382,800148,9,Marin
810384,800164,9,Marin
810386,800160,9,Marin
810387,800159,9,Marin
810388,800159,9,Marin
810390,800180,9,Marin
810394,800154,9,Marin
810395,800105,9,Marin
810399,800019,9,Marin
810405,800019,9,Marin
810407,800099,9,Marin
810413,800049,9,Marin
810416,800013,9,Marin
810417,800174,9,Marin
810426,800064,9,Marin
810427,800054,9,Marin
810431,800095,9,Marin
810438,800058,9,Marin
810441,800058,9,Marin
810445,800095,9,Marin
810450,800060,9,Marin
810461,800054,9,Marin
810464,800095,9,Marin
810466,800082,9,Marin
810467,800079,9,Marin
810468,800079,9,Marin
810481,800080,9,Marin
810482,800079,9,Marin
810484,800082,9,Marin
810495,800079,9,Marin
810496,800077,9,Marin
810498,800077,9,Marin
810501,800187,9,Marin
810508,800094,9,Marin
810513,800071,9,Marin
810515,800146,9,Marin
810517,800146,9,Marin
810520,800059,9,Marin
810521,800131,9,Marin
810524,800087,9,Marin
810539,800021,9,Marin
810549,800073,9,Marin
810552,800074,9,Marin
810553,800039,9,Marin
810558,800170,9,Marin
810562,800151,9,Marin
810566,800062,9,Marin
810569,800058,9,Marin
810570,800094,9,Marin
810572,800057,9,Marin
810575,800089,9,Marin
810577,800131,9,Marin
810583,800118,9,Marin
810586,800034,9,Marin
810587,800034,9,Marin
810588,800113,9,Marin
810594,800022,9,Marin
810596,800015,9,Marin
810597,800024,9,Marin
810600,800004,9,Marin
810602,800125,9,Marin
810604,800044,9,Marin
810611,800004,9,Marin
810613,800016,9,Marin
810615,800127,9,Marin
810616,800045,9,Marin
810617,800045,9,Marin
810621,800045,9,Marin
810623,800049,9,Marin
810644,800138,9,Marin
810658,800149,9,Marin
810659,800150,9,Marin
810664,800198,9,Marin
810665,800198,9,Marin
810666,800198,9,Marin
810668,800107,9,Marin
810670,800107,9,Marin
810671,800175,9,Marin
810672,800175,9,Marin
810673,800001,9,Marin
810674,800001,9,Marin
810675,800107,9,Marin
810676,800001,9,Marin
810677,800001,9,Marin
810679,800151,9,Marin
810689,800008,9,Marin
810690,800209,9,Marin
810695,800174,9,Marin
810696,800124,9,Marin
810699,800027,9,Marin
810700,800029,9,Marin
810703,800027,9,Marin
810705,800046,9,Marin
810707,800046,9,Marin
810712,800137,9,Marin
810724,800071,9,Marin
810726,800090,9,Marin
810729,800054,9,Marin
810731,800142,9,Marin
810732,800111,9,Marin
810734,800110,9,Marin
810736,800202,9,Marin
810737,800110,9,Marin
810738,800202,9,Marin
810742,800051,9,Marin
810743,800054,9,Marin
810745,800095,9,Marin
810752,800095,9,Marin
810754,800061,9,Marin
810755,800069,9,Marin
810757,800184,9,Marin
810759,800141,9,Marin
810761,800134,9,Marin
810779,800024,9,Marin
810780,800018,9,Marin
810784,800007,9,Marin
810793,800074,9,Marin
810795,800039,9,Marin
810797,800038,9,Marin
810799,800039,9,Marin
810803,800173,9,Marin
810804,800173,9,Marin
810805,800165,9,Marin
810809,800173,9,Marin
810811,800071,9,Marin
810818,800058,9,Marin
810820,800092,9,Marin
810821,800094,9,Marin
810823,800094,9,Marin
810834,800114,9,Marin
810836,800084,9,Marin
810838,800084,9,Marin
810840,800085,9,Marin
810842,800127,9,Marin
810845,800002,9,Marin
810847,800125,9,Marin
810848,800125,9,Marin
810849,800003,9,Marin
810854,800027,9,Marin
810855,800022,9,Marin
810856,800022,9,Marin
810859,800016,9,Marin
810862,800011,9,Marin
810867,800063,9,Marin
810868,800053,9,Marin
810869,800184,9,Marin
810871,800036,9,Marin
810875,800036,9,Marin
810876,800036,9,Marin
810879,800036,9,Marin
810882,800066,9,Marin
810884,800061,9,Marin
810887,800056,9,Marin
810888,800066,9,Marin
810895,800082,9,Marin
810897,800081,9,Marin
810898,800075,9,Marin
810899,800078,9,Marin
810900,800082,9,Marin
810904,800080,9,Marin
810905,800080,9,Marin
810906,800080,9,Marin
810909,800206,9,Marin
810913,800034,9,Marin
810916,800034,9,Marin
810922,800130,9,Marin
810924,800207,9,Marin
810926,800130,9,Marin
810931,800173,9,Marin
810932,800048,9,Marin
810934,800166,9,Marin
810938,800169,9,Marin
810941,800193,9,Marin
810946,800011,9,Marin
810949,800126,9,Marin
810951,800128,9,Marin
810955,800049,9,Marin
810958,800045,9,Marin
810959,800049,9,Marin
810961,800174,9,Marin
810963,800014,9,Marin
810964,800174,9,Marin
810968,800021,9,Marin
810971,800030,9,Marin
810973,800138,9,Marin
810978,800062,9,Marin
810979,800061,9,Marin
810981,800065,9,Marin
810992,800082,9,Marin
810994,800082,9,Marin
810995,800081,9,Marin
810999,800051,9,Marin
811003,800070,9,Marin
811004,800069,9,Marin
811007,800058,9,Marin
811008,800095,9,Marin
811017,800061,9,Marin
811020,800052,9,Marin
811028,800080,9,Marin
811030,800078,9,Marin
811046,800068,9,Marin
811049,800051,9,Marin
811051,800061,9,Marin
811055,800084,9,Marin
811056,800141,9,Marin
811057,800034,9,Marin
811060,800042,9,Marin
811064,800142,9,Marin
811065,800146,9,Marin
811078,800078,9,Marin
811079,800078,9,Marin
811084,800181,9,Marin
811087,800158,9,Marin
811088,800106,9,Marin
811089,800107,9,Marin
811090,800107,9,Marin
811091,800165,9,Marin
811092,800175,9,Marin
811093,800175,9,Marin
811094,800175,9,Marin
811095,800175,9,Marin
811096,800161,9,Marin
811101,800048,9,Marin
811102,800001,9,Marin
811104,800051,9,Marin
811105,800054,9,Marin
811116,800145,9,Marin
811118,800041,9,Marin
811120,800034,9,Marin
811121,800087,9,Marin
811128,800120,9,Marin
811129,800087,9,Marin
811131,800024,9,Marin
811133,800002,9,Marin
811135,800124,9,Marin
811137,800136,9,Marin
811142,800017,9,Marin
811153,800055,9,Marin
811154,800054,9,Marin
811156,800052,9,Marin
811160,800051,9,Marin
811165,800065,9,Marin
811176,800080,9,Marin
811179,800181,9,Marin
811180,800079,9,Marin
811187,800080,9,Marin
811189,800079,9,Marin
811193,800169,9,Marin
811194,800153,9,Marin
811195,800154,9,Marin
811198,800169,9,Marin
811200,800096,9,Marin
811202,800049,9,Marin
811203,800044,9,Marin
811206,800020,9,Marin
811208,800015,9,Marin
811209,800011,9,Marin
811211,800025,9,Marin
811215,800003,9,Marin
811217,800124,9,Marin
811218,800127,9,Marin
811222,800053,9,Marin
811223,800070,9,Marin
811224,800050,9,Marin
811226,800069,9,Marin
811227,800070,9,Marin
811229,800036,9,Marin
811230,800036,9,Marin
811232,800184,9,Marin
811235,800066,9,Marin
811243,800187,9,Marin
811247,800055,9,Marin
811249,800078,9,Marin
811256,800080,9,Marin
811257,800074,9,Marin
811259,800103,9,Marin
811263,800129,9,Marin
811265,800084,9,Marin
811273,800073,9,Marin
811276,800074,9,Marin
811277,800075,9,Marin
811280,800080,9,Marin
811288,800030,9,Marin
811290,800138,9,Marin
811296,800138,9,Marin
811298,800093,9,Marin
811302,800068,9,Marin
811304,800061,9,Marin
811305,800061,9,Marin
811306,800095,9,Marin
811307,800052,9,Marin
811308,800080,9,Marin
811318,800042,9,Marin
811319,800204,9,Marin
811320,800087,9,Marin
811321,800041,9,Marin
811322,800034,9,Marin
811323,800034,9,Marin
811327,800085,9,Marin
811330,800084,9,Marin
811331,800041,9,Marin
811332,800059,9,Marin
811335,800133,9,Marin
811336,800052,9,Marin
811337,800070,9,Marin
811349,800081,9,Marin
811352,800087,9,Marin
811355,800160,9,Marin
811356,800155,9,Marin
811357,800150,9,Marin
811363,800156,9,Marin
811366,800108,9,Marin
811374,800138,9,Marin
811381,800078,9,Marin
811388,800106,9,Marin
811389,800105,9,Marin
811396,800168,9,Marin
811398,800202,9,Marin
811406,800069,9,Marin
811408,800067,9,Marin
811409,800058,9,Marin
811411,800092,9,Marin
811415,800068,9,Marin
811417,800120,9,Marin
811418,800120,9,Marin
811419,800148,9,Marin
811423,800146,9,Marin
811427,800132,9,Marin
811432,800051,9,Marin
811438,800051,9,Marin
811445,800094,9,Marin
811449,800091,9,Marin
811451,800069,9,Marin
811453,800090,9,Marin
811454,800035,9,Marin
811457,800080,9,Marin
811465,800141,9,Marin
811466,800141,9,Marin
811467,800141,9,Marin
811472,800117,9,Marin
811474,800117,9,Marin
811476,800206,9,Marin
811478,800098,9,Marin
811480,800034,9,Marin
811482,800140,9,Marin
811483,800157,9,Marin
811491,800087,9,Marin
811495,800120,9,Marin
811499,800009,9,Marin
811501,800004,9,Marin
811502,800016,9,Marin
811503,800027,9,Marin
811507,800066,9,Marin
811516,800051,9,Marin
811519,800092,9,Marin
811522,800060,9,Marin
811524,800056,9,Marin
811527,800052,9,Marin
811529,800177,9,Marin
811535,800079,9,Marin
811537,800076,9,Marin
811544,800074,9,Marin
811545,800080,9,Marin
811548,800074,9,Marin
811549,800034,9,Marin
811559,800043,9,Marin
811560,800097,9,Marin
811563,800148,9,Marin
811565,800043,9,Marin
811575,800160,9,Marin
811576,800169,9,Marin
811577,800032,9,Marin
811581,800040,9,Marin
811584,800111,9,Marin
811586,800150,9,Marin
811588,800169,9,Marin
811592,800003,9,Marin
811594,800005,9,Marin
811607,800016,9,Marin
811611,800127,9,Marin
811614,800022,9,Marin
811615,800044,9,Marin
811618,800005,9,Marin
811619,800007,9,Marin
811620,800007,9,Marin
811623,800075,9,Marin
811626,800080,9,Marin
811634,800108,9,Marin
811635,800171,9,Marin
811637,800110,9,Marin
811639,800172,9,Marin
811642,800153,9,Marin
811646,800137,9,Marin
811650,800030,9,Marin
811658,800141,9,Marin
811661,800141,9,Marin
811662,800042,9,Marin
811666,800100,9,Marin
811670,800172,9,Marin
811673,800105,9,Marin
811676,800096,9,Marin
811677,800168,9,Marin
811683,800164,9,Marin
811687,800053,9,Marin
811689,800094,9,Marin
811690,800089,9,Marin
811694,800064,9,Marin
811697,800132,9,Marin
811700,800114,9,Marin
811702,800157,9,Marin
811703,800147,9,Marin
811704,800132,9,Marin
811705,800134,9,Marin
811706,800123,9,Marin
811710,800050,9,Marin
811712,800075,9,Marin
811721,800077,9,Marin
811730,800080,9,Marin
811731,800130,9,Marin
811733,800207,9,Marin
811737,800130,9,Marin
811747,800148,9,Marin
811748,800143,9,Marin
811750,800120,9,Marin
811751,800120,9,Marin
811755,800143,9,Marin
811757,800143,9,Marin
811761,800113,9,Marin
811764,800157,9,Marin
811769,800158,9,Marin
811770,800048,9,Marin
811771,800110,9,Marin
811776,800089,9,Marin
811780,800058,9,Marin
811781,800090,9,Marin
811782,800184,9,Marin
811790,800081,9,Marin
811795,800073,9,Marin
811803,800080,9,Marin
811811,800080,9,Marin
811812,800119,9,Marin
811821,800140,9,Marin
811825,800084,9,Marin
811830,800122,9,Marin
811838,800190,9,Marin
811840,800154,9,Marin
811843,800154,9,Marin
811845,800172,9,Marin
811847,800150,9,Marin
811849,800169,9,Marin
811854,800074,9,Marin
811866,800154,9,Marin
811869,800195,9,Marin
811870,800180,9,Marin
811872,800169,9,Marin
811875,800155,9,Marin
811884,800137,9,Marin
811888,800035,9,Marin
811890,800208,9,Marin
811891,800101,9,Marin
811895,800042,9,Marin
811896,800084,9,Marin
811899,800133,9,Marin
811903,800152,9,Marin
811915,800015,9,Marin
811917,800209,9,Marin
811919,800093,9,Marin
811922,800061,9,Marin
811923,800184,9,Marin
811925,800089,9,Marin
811927,800121,9,Marin
811942,800181,9,Marin
811955,800085,9,Marin
811956,800085,9,Marin
811959,800114,9,Marin
